fips,county,state,longitude,latitude,population,cases_total,imported,local,unvaccinated or unknown,unvaccinated,unknown,vaccinated,vaccination granularity,less than four,five to seventeen,adult,age unknown/pending,mmr_rate,mmr_type,date,outbreak,notes,link,unnamed: 19
48165,Gaines,Texas,-102.6352,32.7408,21904,371,0,371,,,,,state,,,,,0.93,0.90-0.95,4/18/25,,Added 7 new cases on 2025-04-18,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48165,Gaines,Texas,-102.6352,32.7408,21904,364,0,364,,,,,state,,,,,0.93,0.90-0.95,4/15/25,,Added 9 new cases on 2025-04-15,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48165,Gaines,Texas,-102.6352,32.7408,21904,355,0,355,,,,,state,,,,,0.93,0.90-0.95,4/11/25,,Added 27 new cases on 04/10/2025,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48165,Gaines,Texas,-102.6352,32.7408,21904,328,0,328,,,,,state,,,,,0.93,0.90-0.95,4/8/25,,13 new case(s) added,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48165,Gaines,Texas,-102.6352,32.7408,21904,315,0,315,,,,,state,,,,,0.93,0.90-0.95,4/4/25,,Added 35 new cases on 04/04/2025,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48165,Gaines,Texas,-102.6352,32.7408,21904,280,0,280,,,,,state,,,,,0.93,0.90-0.95,4/2/25,,Added 10 new cases on 04/02/2025,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48165,Gaines,Texas,-102.6352,32.7408,21904,270,,270,,,,,state,,,,,0.93,0.90-0.95,3/20/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48165,Gaines,Texas,-102.6352,32.7408,21904,191,,191,,,,,state,,,,,0.93,0.90-0.95,3/18/25,,,https://www.fox4news.com/news/texas-measles-cases-outbreak-2025-march-18-update,
48165,Gaines,Texas,-102.6352,32.7408,21904,156,,156,,,,,state,,,,,0.93,0.90-0.95,3/11/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48165,Gaines,Texas,-102.6352,32.7408,21904,107,,107,,,,,state,,,,,0.93,0.90-0.95,3/4/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48165,Gaines,Texas,-102.6352,32.7408,21904,98,,98,,,,,state,,,,,0.93,0.90-0.95,2/28/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48165,Gaines,Texas,-102.6352,32.7408,21904,80,,80,,,,,state,,,,,0.93,0.90-0.95,2/25/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48165,Gaines,Texas,-102.6352,32.7408,21904,57,,57,,,,,state,,,,,0.93,0.90-0.95,2/21/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48165,Gaines,Texas,-102.6352,32.7408,21904,45,,45,,,,,state,,,,,0.93,0.90-0.95,2/18/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48165,Gaines,Texas,-102.6352,32.7408,21904,42,,42,,,,,state,,,,,0.93,0.90-0.95,2/14/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48165,Gaines,Texas,-102.6352,32.7408,21904,24,,24,,,,,state,,,,,0.93,0.90-0.95,2/11/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48165,Gaines,Texas,-102.6352,32.7408,21904,6,,6,,,,,state,,,,,0.93,0.90-0.95,2/5/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48169,Garza,Texas,-101.2984,33.1799,5435,2,0,2,,,,,state,,,,,0.92,0.90-0.95,4/2/25,,Added 1 new cases on 04/02/2025,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48169,Garza,Texas,-101.2984,33.1799,5435,1,,1,,,,,state,,,,,0.92,0.90-0.95,3/20/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48189,Hale,Texas,-101.8269,34.0705,32247,5,0,5,,,,,state,,,,,0.91,0.90-0.95,4/8/25,,2 new case(s) added,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48189,Hale,Texas,-101.8269,34.0705,32247,3,0,3,,,,,state,,,,,0.91,0.90-0.95,4/4/25,,Added 2 new cases on 04/04/2025,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48189,Hale,Texas,-101.8269,34.0705,32247,1,,1,,,,,state,,,,,0.91,0.90-0.95,3/20/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48197,Hardeman,Texas,-99.7457,34.2902,3529,1,0,1,,,,,state,,,,,,,5/2/25,,Added 1 initial cases on 2025-05-05,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48201,Harris,Texas,-95.3938,29.8578,4758579,5,,5,0,0,5,0,county,0,0,0,5,0.84,<0.85,8/7/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48201,Harris,Texas,-95.3938,29.8578,4758579,4,,4,0,0,4,0,county,0,0,0,4,0.84,<0.85,7/15/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48201,Harris,Texas,-95.3938,29.8578,4758579,3,,3,0,0,3,0,county,0,0,0,3,0.84,<0.85,3/20/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48201,Harris,Texas,-95.3938,29.8578,4758579,2,2,0,0,0,2,0,county,0,0,0,2,0.84,<0.85,1/23/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48203,Harrison,Texas,-94.3715,32.5481,69584,1,0,1,0,0,1,0,county,0,0,0,1,,,5/20/25,,Added 1 initial cases on 2025-05-20,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48209,Hays,Texas,-98.0312,30.0579,256429,1,0,1,0,0,1,0,county,0,0,0,1,,,5/23/25,,Added 1 initial cases on 2025-05-23,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48219,Hockley,Texas,-102.3432,33.6076,21455,7,0,7,,,,,state,,,,,0.87,0.85-0.90,8/7/25,,Added 1 new cases on 2025-05-05,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48219,Hockley,Texas,-102.3432,33.6076,21455,6,0,6,,,,,state,,,,,0.87,0.85-0.90,5/2/25,,Added 1 new cases on 2025-05-05,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48219,Hockley,Texas,-102.3432,33.6076,21455,5,0,5,,,,,state,,,,,0.87,0.85-0.90,4/18/25,,Added 2 new cases on 2025-04-18,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48219,Hockley,Texas,-102.3432,33.6076,21455,3,0,3,,,,,state,,,,,0.87,0.85-0.90,4/4/25,,Added 1 new cases on 04/04/2025,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48219,Hockley,Texas,-102.3432,33.6076,21455,2,0,2,,,,,state,,,,,0.87,0.85-0.90,4/2/25,,Added 1 new cases on 04/02/2025,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48219,Hockley,Texas,-102.3432,33.6076,21455,2,,2,,,,,state,,,,,0.87,0.85-0.90,3/31/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48219,Hockley,Texas,-102.3432,33.6076,21455,1,,1,,,,,state,,,,,0.87,0.85-0.90,3/20/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48277,Lamar,Texas,-95.5712,33.6673,50421,28,0,28,,,,,state,,,,,0.95,,7/8/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48277,Lamar,Texas,-95.5712,33.6673,50421,26,0,26,,,,,state,,,,,0.95,,7/1/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48277,Lamar,Texas,-95.5712,33.6673,50421,23,0,23,,,,,state,,,,,0.95,,6/17/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48277,Lamar,Texas,-95.5712,33.6673,50421,21,0,21,,,,,state,,,,,0.95,,6/3/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48277,Lamar,Texas,-95.5712,33.6673,50421,20,0,20,,,,,state,,,,,0.95,,5/23/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48277,Lamar,Texas,-95.5712,33.6673,50421,19,0,19,,,,,state,,,,,0.95,,5/9/25,,Added 1 new cases on 2025-05-10,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48277,Lamar,Texas,-95.5712,33.6673,50421,18,0,18,,,,,state,,,,,0.95,,5/6/25,,Added 1 new cases on 2025-05-06,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48277,Lamar,Texas,-95.5712,33.6673,50421,17,0,17,,,,,state,,,,,0.95,,4/29/25,,Added 3 new cases on 2025-05-01,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48277,Lamar,Texas,-95.5712,33.6673,50421,14,0,14,,,,,state,,,,,0.95,,4/25/25,,Added 3 new cases on 2025-04-27,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48277,Lamar,Texas,-95.5712,33.6673,50421,11,0,11,,,,,state,,,,,0.95,,4/4/25,,Added 1 new cases on 04/04/2025,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48277,Lamar,Texas,-95.5712,33.6673,50421,10,,10,,,,,state,,,,,0.95,,3/20/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48279,Lamb,Texas,-102.3517,34.0686,12919,1,,1,,,,,state,,,,,,,3/20/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48303,Lubbock,Texas,-101.8205,33.6102,314633,52,0,52,,,,,state,,,,,0.85,0.85-0.90,5/13/25,,Added 1 new cases on 2025-05-13,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48303,Lubbock,Texas,-101.8205,33.6102,314633,51,0,51,,,,,state,,,,,0.85,0.85-0.90,5/6/25,,Added 1 new cases on 2025-05-06,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48303,Lubbock,Texas,-101.8205,33.6102,314633,50,0,50,,,,,state,,,,,0.85,0.85-0.90,5/2/25,,Added 2 new cases on 2025-05-05,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48303,Lubbock,Texas,-101.8205,33.6102,314633,48,0,48,,,,,state,,,,,0.85,0.85-0.90,4/29/25,,Added 1 new cases on 2025-05-01,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48303,Lubbock,Texas,-101.8205,33.6102,314633,47,0,47,,,,,state,,,,,0.85,0.85-0.90,4/23/25,,Added 5 new cases on 2025-04-23,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48303,Lubbock,Texas,-101.8205,33.6102,314633,42,0,42,,,,,state,,,,,0.85,0.85-0.90,4/18/25,,Added 1 new cases on 2025-04-18,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48303,Lubbock,Texas,-101.8205,33.6102,314633,41,0,41,,,,,state,,,,,0.85,0.85-0.90,4/15/25,,Added 3 new cases on 2025-04-15,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48303,Lubbock,Texas,-101.8205,33.6102,314633,38,0,38,,,,,state,,,,,0.85,0.85-0.90,4/11/25,,Added 2 new cases on 04/10/2025,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48303,Lubbock,Texas,-101.8205,33.6102,314633,36,0,36,,,,,state,,,,,0.85,0.85-0.90,4/8/25,,3 new case(s) added,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48303,Lubbock,Texas,-101.8205,33.6102,314633,33,0,33,,,,,state,,,,,0.85,0.85-0.90,4/4/25,,Added 6 new cases on 04/04/2025,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48303,Lubbock,Texas,-101.8205,33.6102,314633,27,0,27,,,,,state,,,,,0.85,0.85-0.90,4/2/25,,Added 4 new cases on 04/02/2025,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48303,Lubbock,Texas,-101.8205,33.6102,314633,23,,23,,,,,state,,,,,0.85,0.85-0.90,3/31/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48303,Lubbock,Texas,-101.8205,33.6102,314633,23,,23,,,,,state,,,,,0.85,0.85-0.90,3/20/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48303,Lubbock,Texas,-101.8205,33.6102,314633,5,,5,,,,,state,,,,,0.85,0.85-0.90,3/18/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,https://www.fox4news.com/news/texas-measles-cases-outbreak-2025-march-18-update
48303,Lubbock,Texas,-101.8205,33.6102,314633,2,,2,,,,,state,,,,,0.85,0.85-0.90,2/28/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48303,Lubbock,Texas,-101.8205,33.6102,314633,1,,1,,,,,state,,,,,0.85,0.85-0.90,2/18/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,https://www.contagionlive.com/view/measles-outbreak-in-texas-expands-to-58-cases-hospitalizations-increase
48305,Lynn,Texas,-101.8161,33.1768,5667,2,0,2,,,,,state,,,,,0.87,0.85-0.90,2/28/25,,Added 1 new cases on 04/04/2025,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48305,Lynn,Texas,-101.8161,33.1768,5667,1,0,1,,,,,state,,,,,0.87,0.85-0.90,2/14/25,,Added 1 new cases on 04/04/2025,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,https://www.contagionlive.com/view/measles-outbreak-in-texas-expands-to-58-cases-hospitalizations-increase
48317,Martin,Texas,-101.9513,32.306,5230,3,,3,,,,,state,,,,,0.9,0.90-0.95,2/25/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48309,McLennan,Texas,-97.2018,31.5524,263608,9,0,9,,,,,state,,,,,,,6/17/25,,Added 7 new cases on 2025-05-30,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48309,McLennan,Texas,-97.2018,31.5524,263608,8,0,8,,,,,state,,,,,,,5/30/25,,Added 7 new cases on 2025-05-30,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48309,McLennan,Texas,-97.2018,31.5524,263608,1,0,1,,,,,state,,,,,,,5/23/25,,Added 1 initial cases on 2025-05-23,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48329,Midland,Texas,-102.0316,31.8691,171496,7,0,7,,,,,state,,,,,0.95,0.90-0.95,8/7/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48329,Midland,Texas,-102.0316,31.8691,171496,6,0,6,,,,,state,,,,,0.95,0.90-0.95,6/10/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48329,Midland,Texas,-102.0316,31.8691,171496,5,0,5,,,,,state,,,,,0.95,0.90-0.95,5/23/25,,Added 2 new cases on 2025-05-23,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48329,Midland,Texas,-102.0316,31.8691,171496,3,0,3,,,,,state,,,,,0.95,0.90-0.95,4/23/25,,Added 1 new cases on 2025-04-23,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48329,Midland,Texas,-102.0316,31.8691,171496,2,0,2,,,,,state,,,,,0.95,0.90-0.95,4/15/25,,Added 1 new cases on 2025-04-15,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48329,Midland,Texas,-102.0316,31.8691,171496,1,,1,0,0,1,0,county,0,0,0,1,0.95,0.90-0.95,3/20/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48369,Parmer,Texas,-102.7845,34.5301,9752,5,0,5,,,,,state,,,,,,,5/6/25,,Added 1 new cases on 2025-05-06,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48369,Parmer,Texas,-102.7845,34.5301,9752,4,0,4,,,,,state,,,,,,,4/18/25,,Added 4 initial cases on 2025-04-18,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48375,Potter,Texas,-101.8939,35.4013,116634,1,0,1,,,,,state,,,,,,,4/18/25,,Added 1 initial cases on 2025-04-18,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48381,Randall,Texas,-101.897,34.9659,143791,3,0,3,,,,,state,,,,,,,5/23/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48381,Randall,Texas,-101.897,34.9659,143791,2,0,2,0,0,2,0,county,0,0,0,2,,,5/20/25,,one non-outbreak case currently tracking,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48381,Randall,Texas,-101.897,34.9659,143791,1,0,1,,,,,state,,,,,,,4/8/25,,Initial report: 1 case(s),https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48379,Rains,Texas,-95.7934,32.8703,12505,1,1,0,0,0,1,0,county,0,0,1,0,,,9/4/25,,"NET Health received confirmation of a travel-related positive case of measles in an adult resident of Rains County, Texas. The individual has voluntarily remained isolated at their
residence throughout their contagious period and has recovered from their case of measles.",https://www.co.rains.tx.us,
48389,Reeves,Texas,-103.693,31.323,13219,2,0,2,,,,,state,,,,,,,5/30/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48389,Reeves,Texas,-103.693,31.323,13219,1,0,1,,,,,state,,,,,,,4/15/25,,Added 1 initial cases on 2025-04-15,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48397,Rockwall,Texas,-96.4079,32.8978,116931,2,0,2,,,,,state,,,,,0.96,,4/23/25,,Added 1 new cases on 2025-04-23,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48397,Rockwall,Texas,-96.4079,32.8978,116931,1,,1,0,0,1,0,county,0,0,0,1,0.96,,3/20/25,no,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48415,Scurry,Texas,-100.9164,32.7463,16633,1,0,1,0,0,1,0,county,0,0,0,1,,,5/23/25,,Added 1 initial cases on 2025-05-23,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48417,Shackelford,Texas,-99.354,32.7359,3169,1,0,1,0,0,1,0,county,0,0,0,1,,,4/29/25,,Added 1 initial cases on 2025-05-01,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48439,Tarrant,Texas,-97.2911,32.7719,2135743,4,0,4,,0,4,0,county,0,0,0,4,,,5/27/25,,Added 2 new cases non-oubreak,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48439,Tarrant,Texas,-97.2911,32.7719,2135743,2,0,2,,0,2,0,county,0,0,0,2,,,5/6/25,,Added 2 initial cases on 2025-05-06,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48445,Terry,Texas,-102.3352,33.1738,11699,60,0,60,,,,,state,,,,,0.88,0.85-0.90,5/6/25,,Added 1 new cases on 2025-05-06,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48445,Terry,Texas,-102.3352,33.1738,11699,59,0,59,,,,,state,,,,,0.88,0.85-0.90,4/25/25,,Added 5 new cases on 2025-04-27,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48445,Terry,Texas,-102.3352,33.1738,11699,54,0,54,,,,,state,,,,,0.88,0.85-0.90,4/23/25,,Added 2 new cases on 2025-04-23,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48445,Terry,Texas,-102.3352,33.1738,11699,52,0,52,,,,,state,,,,,0.88,0.85-0.90,4/18/25,,Added 5 new cases on 2025-04-18,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48445,Terry,Texas,-102.3352,33.1738,11699,47,0,47,,,,,state,,,,,0.88,0.85-0.90,4/11/25,,Added 1 new cases on 04/10/2025,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48445,Terry,Texas,-102.3352,33.1738,11699,46,0,46,,,,,state,,,,,0.88,0.85-0.90,4/8/25,,3 new case(s) added,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48445,Terry,Texas,-102.3352,33.1738,11699,43,0,43,,,,,state,,,,,0.88,0.85-0.90,4/4/25,,Added 2 new cases on 04/04/2025,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48445,Terry,Texas,-102.3352,33.1738,11699,41,0,41,,,,,state,,,,,0.88,0.85-0.90,4/2/25,,Added 3 new cases on 04/02/2025,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48445,Terry,Texas,-102.3352,33.1738,11699,38,,38,,,,,state,,,,,0.88,0.85-0.90,3/20/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48445,Terry,Texas,-102.3352,33.1738,11699,36,,36,,,,,state,,,,,0.88,0.85-0.90,3/18/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,https://www.fox4news.com/news/texas-measles-cases-outbreak-2025-march-18-update
48445,Terry,Texas,-102.3352,33.1738,11699,21,,21,,,,,state,,,,,0.88,0.85-0.90,2/25/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,https://www.fox4news.com/news/texas-measles-outbreak-2025-124-cases-identified
48445,Terry,Texas,-102.3352,33.1738,11699,20,,20,,,,,state,,,,,0.88,0.85-0.90,2/21/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,https://www.fox4news.com/news/texas-measles-outbreak-2025-124-cases-identified
48445,Terry,Texas,-102.3352,33.1738,11699,9,,9,,,,,state,,,,,0.88,0.85-0.90,2/18/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,https://www.contagionlive.com/view/measles-outbreak-in-texas-expands-to-58-cases-hospitalizations-increase
48445,Terry,Texas,-102.3352,33.1738,11699,3,,3,,,,,state,,,,,0.88,0.85-0.90,2/14/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,https://www.contagionlive.com/view/measles-outbreak-in-texas-expands-to-58-cases-hospitalizations-increase
48453,Travis,Texas,-97.782,30.3344,1307625,2,0,2,0,0,2,0,county,0,0,0,2,0.93,0.90-0.95,5/2/25,,Added 1 new cases on 2025-05-05,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48453,Travis,Texas,-97.782,30.3344,1307625,1,,1,0,0,1,0,county,0,0,0,1,0.93,0.90-0.95,3/20/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48459,Upshur,Texas,-94.9415,32.7363,41864,5,0,5,,,,,state,,,,,,,5/2/25,,Moved to the outbreak cases and case numbers corrected,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48459,Upshur,Texas,-94.9415,32.7363,41864,2,0,2,,,,,state,,,,,,,4/25/25,,cases backtracked and moved to the outbreak,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48459,Upshur,Texas,-94.9415,32.7363,41864,1,0,1,,,,,state,,,,,,,4/18/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48491,Williamson,Texas,-97.6004,30.6475,643889,8,0,8,0,0,8,0,county,0,0,0,8,,,8/7/25,,6 non outbreak cases,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48491,Williamson,Texas,-97.6004,30.6475,643889,6,0,6,0,0,6,0,county,0,0,0,6,,,5/30/25,,6 non outbreak cases,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48501,Yoakum,Texas,-102.8278,33.173,7589,20,0,20,,,,,state,,,,,0.86,0.85-0.90,5/6/25,,Added 1 new cases on 2025-05-06,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48501,Yoakum,Texas,-102.8278,33.173,7589,19,0,19,,,,,state,,,,,0.86,0.85-0.90,4/18/25,,Added 1 new cases on 2025-04-18,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48501,Yoakum,Texas,-102.8278,33.173,7589,18,0,18,,,,,state,,,,,0.86,0.85-0.90,4/11/25,,Added 1 new cases on 04/10/2025,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48501,Yoakum,Texas,-102.8278,33.173,7589,17,0,17,,,,,state,,,,,0.86,0.85-0.90,4/4/25,,Added 1 new cases on 04/04/2025,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48501,Yoakum,Texas,-102.8278,33.173,7589,16,0,16,,,,,state,,,,,0.86,0.85-0.90,4/2/25,,Added 1 new cases on 04/02/2025,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48501,Yoakum,Texas,-102.8278,33.173,7589,15,,15,,,,,state,,,,,0.86,0.85-0.90,3/20/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48501,Yoakum,Texas,-102.8278,33.173,7589,11,0,11,,,,,state,,,,,0.86,0.85-0.90,3/18/25,,Added 1 new cases on 04/02/2025,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,https://www.fox4news.com/news/texas-measles-cases-outbreak-2025-march-18-update
48501,Yoakum,Texas,-102.8278,33.173,7589,6,,6,,,,,state,,,,,0.86,0.85-0.90,2/28/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
48501,Yoakum,Texas,-102.8278,33.173,7589,5,,5,,,,,state,,,,,0.86,0.85-0.90,2/25/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,https://www.fox4news.com/news/texas-measles-outbreak-2025-124-cases-identified
48501,Yoakum,Texas,-102.8278,33.173,7589,4,,4,,,,,state,,,,,0.86,0.85-0.90,2/21/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,https://www.fox4news.com/news/texas-measles-outbreak-2025-124-cases-identified
48501,Yoakum,Texas,-102.8278,33.173,7589,2,,2,,,,,state,,,,,0.86,0.85-0.90,2/14/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,https://www.contagionlive.com/view/measles-outbreak-in-texas-expands-to-58-cases-hospitalizations-increase
48,Unknown County,Texas,-97.328656,30.909581,29145505,1,0,1,0,0,1,0,county,0,0,0,1,,,10/30/25,,,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,
0,Bear River,Utah,-112.1381,41.661,199344,4,0,4,0,4,0,0,county,0,3,0,1,,,9/25/25,,,https://files.epi.utah.gov/Utah%20measles%20dashboard.html,
0,Bear River,Utah,-112.1381,41.661,199344,1,0,1,0,1,0,0,county,0,0,0,1,,,9/22/25,,,https://files.epi.utah.gov/Utah%20measles%20dashboard.html,
0,Central,Utah,-111.948021,40.385835,3271616,5,0,5,0,0,5,0,county,0,0,0,3,,,1/6/26,,,https://files.epi.utah.gov/Utah%20measles%20dashboard.html,
0,Central,Utah,-111.948021,40.385835,3271616,3,0,3,0,0,3,0,county,0,0,0,3,,,12/16/25,,,https://files.epi.utah.gov/Utah%20measles%20dashboard.html,
0,Central,Utah,-111.948021,40.385835,3271616,2,0,2,0,0,2,0,county,0,0,0,2,,,11/18/25,,,https://files.epi.utah.gov/Utah%20measles%20dashboard.html,
49011,Davis,Utah,-112.1115,40.99,366742,2,0,2,0,0,2,0,county,0,0,0,2,,,12/9/25,,,https://files.epi.utah.gov/Utah%20measles%20dashboard.html,
49011,Davis,Utah,-112.1115,40.99,366742,1,0,1,0,0,1,0,county,0,0,0,1,,,12/2/25,,,https://files.epi.utah.gov/Utah%20measles%20dashboard.html,
49035,Salt Lake,Utah,-111.9236,40.6673,1184689,18,0,18,0,0,18,0,county,0,0,0,18,,,1/27/26,,,https://files.epi.utah.gov/Utah%20measles%20dashboard.html,
49035,Salt Lake,Utah,-111.9236,40.6673,1184689,8,0,8,0,0,8,0,county,0,0,0,8,,,1/20/26,,,https://files.epi.utah.gov/Utah%20measles%20dashboard.html,
